tree,SPR_dist,order,dist_type,dist_value
27,35,7,HOP,52
27,40,7,HOP,61
27,45,7,HOP,65
27,50,7,HOP,69
27,55,7,HOP,71
27,60,7,HOP,75
27,65,7,HOP,78
27,70,7,HOP,78
27,75,7,HOP,76
27,80,7,HOP,79
27,85,7,HOP,79
27,90,7,HOP,82
27,95,7,HOP,83
27,100,7,HOP,83
27,5,8,HOP,14
27,10,8,HOP,19
27,15,8,HOP,36
27,20,8,HOP,41
27,25,8,HOP,50
27,30,8,HOP,53
27,35,8,HOP,63
27,40,8,HOP,68
27,45,8,HOP,69
27,50,8,HOP,73
27,55,8,HOP,72
27,60,8,HOP,75
27,65,8,HOP,76
27,70,8,HOP,80
27,75,8,HOP,80
27,80,8,HOP,85
27,85,8,HOP,85
27,90,8,HOP,85
27,95,8,HOP,86
27,100,8,HOP,86
27,5,9,HOP,17
27,10,9,HOP,26
27,15,9,HOP,34
27,20,9,HOP,40
27,25,9,HOP,53
27,30,9,HOP,57
27,35,9,HOP,60
27,40,9,HOP,62
27,45,9,HOP,65
27,50,9,HOP,69
27,55,9,HOP,73
27,60,9,HOP,77
27,65,9,HOP,80
27,70,9,HOP,81
27,75,9,HOP,81
27,80,9,HOP,84
27,85,9,HOP,84
27,90,9,HOP,87
27,95,9,HOP,87
27,100,9,HOP,87
27,5,10,HOP,23
27,10,10,HOP,38
27,15,10,HOP,39
27,20,10,HOP,47
27,25,10,HOP,53
27,30,10,HOP,55
27,35,10,HOP,56
27,40,10,HOP,66
27,45,10,HOP,72
27,50,10,HOP,73
27,55,10,HOP,73
27,60,10,HOP,76
27,65,10,HOP,77
27,70,10,HOP,81
27,75,10,HOP,80
27,80,10,HOP,84
27,85,10,HOP,81
27,90,10,HOP,82
27,95,10,HOP,85
27,100,10,HOP,85
28,5,1,RF,24
28,10,1,RF,70
28,15,1,RF,90
28,20,1,RF,108
28,25,1,RF,124
28,30,1,RF,136
28,35,1,RF,144
28,40,1,RF,148
28,45,1,RF,160
28,50,1,RF,168
28,55,1,RF,172
28,60,1,RF,174
28,65,1,RF,174
28,70,1,RF,176
28,75,1,RF,178
28,80,1,RF,182
28,85,1,RF,182
28,90,1,RF,180
28,95,1,RF,180
28,100,1,RF,182
28,5,1,HOP,5
28,10,1,HOP,12
28,15,1,HOP,23
28,20,1,HOP,32
28,25,1,HOP,45
28,30,1,HOP,50
28,35,1,HOP,53
28,40,1,HOP,58
28,45,1,HOP,62
28,50,1,HOP,68
28,55,1,HOP,75
28,60,1,HOP,76
28,65,1,HOP,76
28,70,1,HOP,78
28,75,1,HOP,75
28,80,1,HOP,82
28,85,1,HOP,84
28,90,1,HOP,85
28,95,1,HOP,86
28,100,1,HOP,86
28,5,2,HOP,4
28,10,2,HOP,19
28,15,2,HOP,31
28,20,2,HOP,35
28,25,2,HOP,39
28,30,2,HOP,51
28,35,2,HOP,55
28,40,2,HOP,57
28,45,2,HOP,66
28,50,2,HOP,72
28,55,2,HOP,76
28,60,2,HOP,78
28,65,2,HOP,76
28,70,2,HOP,77
28,75,2,HOP,80
28,80,2,HOP,87
28,85,2,HOP,89
28,90,2,HOP,87
28,95,2,HOP,86
28,100,2,HOP,90
28,5,3,HOP,11
28,10,3,HOP,19
28,15,3,HOP,26
28,20,3,HOP,34
28,25,3,HOP,40
28,30,3,HOP,46
28,35,3,HOP,54
28,40,3,HOP,52
28,45,3,HOP,55
28,50,3,HOP,61
28,55,3,HOP,66
28,60,3,HOP,71
28,65,3,HOP,72
28,70,3,HOP,73
28,75,3,HOP,74
28,80,3,HOP,78
28,85,3,HOP,79
28,90,3,HOP,80
28,95,3,HOP,80
28,100,3,HOP,80
28,5,4,HOP,8
28,10,4,HOP,16
28,15,4,HOP,27
28,20,4,HOP,30
28,25,4,HOP,41
28,30,4,HOP,52
28,35,4,HOP,54
28,40,4,HOP,62
28,45,4,HOP,68
28,50,4,HOP,69
28,55,4,HOP,71
28,60,4,HOP,75
28,65,4,HOP,78
28,70,4,HOP,81
28,75,4,HOP,81
28,80,4,HOP,81
28,85,4,HOP,84
28,90,4,HOP,85
28,95,4,HOP,86
28,100,4,HOP,85
28,5,5,HOP,8
28,10,5,HOP,15
28,15,5,HOP,26
28,20,5,HOP,31
28,25,5,HOP,40
28,30,5,HOP,48
28,35,5,HOP,57
28,40,5,HOP,59
28,45,5,HOP,62
28,50,5,HOP,65
28,55,5,HOP,68
28,60,5,HOP,70
28,65,5,HOP,71
28,70,5,HOP,72
28,75,5,HOP,76
28,80,5,HOP,81
28,85,5,HOP,83
28,90,5,HOP,81
28,95,5,HOP,84
28,100,5,HOP,84
28,5,6,HOP,8
28,10,6,HOP,17
28,15,6,HOP,26
28,20,6,HOP,32
28,25,6,HOP,40
28,30,6,HOP,38
28,35,6,HOP,45
28,40,6,HOP,51
28,45,6,HOP,54
28,50,6,HOP,68
28,55,6,HOP,74
28,60,6,HOP,77
28,65,6,HOP,79
28,70,6,HOP,79
28,75,6,HOP,81
28,80,6,HOP,85
28,85,6,HOP,80
28,90,6,HOP,82
28,95,6,HOP,83
28,100,6,HOP,84
28,5,7,HOP,5
28,10,7,HOP,17
28,15,7,HOP,24
28,20,7,HOP,30
28,25,7,HOP,35
28,30,7,HOP,40
28,35,7,HOP,45
28,40,7,HOP,50
28,45,7,HOP,55
28,50,7,HOP,64
28,55,7,HOP,67
28,60,7,HOP,72
28,65,7,HOP,73
28,70,7,HOP,76
28,75,7,HOP,82
28,80,7,HOP,84
28,85,7,HOP,85
28,90,7,HOP,85
28,95,7,HOP,84
28,100,7,HOP,84
28,5,8,HOP,3
28,10,8,HOP,13
28,15,8,HOP,29
28,20,8,HOP,37
28,25,8,HOP,43
28,30,8,HOP,47
28,35,8,HOP,51
28,40,8,HOP,51
28,45,8,HOP,60
28,50,8,HOP,64
28,55,8,HOP,70
28,60,8,HOP,70
28,65,8,HOP,70
28,70,8,HOP,76
28,75,8,HOP,78
28,80,8,HOP,83
28,85,8,HOP,87
28,90,8,HOP,86
28,95,8,HOP,86
28,100,8,HOP,86
28,5,9,HOP,7
28,10,9,HOP,24
28,15,9,HOP,32
28,20,9,HOP,39
28,25,9,HOP,48
28,30,9,HOP,60
28,35,9,HOP,65
28,40,9,HOP,66
28,45,9,HOP,69
28,50,9,HOP,71
28,55,9,HOP,75
28,60,9,HOP,77
28,65,9,HOP,76
28,70,9,HOP,76
28,75,9,HOP,78
28,80,9,HOP,83
28,85,9,HOP,85
28,90,9,HOP,84
28,95,9,HOP,85
28,100,9,HOP,86
28,5,10,HOP,10
28,10,10,HOP,19
28,15,10,HOP,26
28,20,10,HOP,37
28,25,10,HOP,46
28,30,10,HOP,52
28,35,10,HOP,55
28,40,10,HOP,56
28,45,10,HOP,58
28,50,10,HOP,68
28,55,10,HOP,70
28,60,10,HOP,73
28,65,10,HOP,74
28,70,10,HOP,74
28,75,10,HOP,77
28,80,10,HOP,82
28,85,10,HOP,84
28,90,10,HOP,82
28,95,10,HOP,82
28,100,10,HOP,85
29,5,1,RF,64
29,10,1,RF,84
29,15,1,RF,104
29,20,1,RF,108
29,25,1,RF,118
29,30,1,RF,138
29,35,1,RF,148
29,40,1,RF,156
29,45,1,RF,160
29,50,1,RF,156
29,55,1,RF,158
29,60,1,RF,158
29,65,1,RF,168
29,70,1,RF,176
29,75,1,RF,180
29,80,1,RF,184
29,85,1,RF,184
29,90,1,RF,184
29,95,1,RF,186
29,100,1,RF,186
29,5,1,HOP,9
29,10,1,HOP,18
29,15,1,HOP,25
29,20,1,HOP,26
29,25,1,HOP,33
29,30,1,HOP,44
29,35,1,HOP,53
29,40,1,HOP,62
29,45,1,HOP,68
29,50,1,HOP,70
29,55,1,HOP,74
29,60,1,HOP,75
29,65,1,HOP,78
29,70,1,HOP,81
29,75,1,HOP,86
29,80,1,HOP,87
29,85,1,HOP,88
29,90,1,HOP,87
29,95,1,HOP,88
29,100,1,HOP,89
29,5,2,HOP,13
29,10,2,HOP,25
29,15,2,HOP,28
29,20,2,HOP,34
29,25,2,HOP,46
29,30,2,HOP,50
29,35,2,HOP,51
29,40,2,HOP,57
29,45,2,HOP,59
29,50,2,HOP,58
29,55,2,HOP,69
29,60,2,HOP,69
29,65,2,HOP,72
29,70,2,HOP,75
29,75,2,HOP,79
29,80,2,HOP,82
29,85,2,HOP,82
29,90,2,HOP,83
29,95,2,HOP,84
29,100,2,HOP,84
29,5,3,HOP,17
29,10,3,HOP,23
29,15,3,HOP,27
29,20,3,HOP,23
29,25,3,HOP,33
29,30,3,HOP,39
29,35,3,HOP,45
29,40,3,HOP,53
29,45,3,HOP,55
29,50,3,HOP,57
29,55,3,HOP,67
29,60,3,HOP,69
29,65,3,HOP,74
29,70,3,HOP,77
29,75,3,HOP,82
29,80,3,HOP,84
29,85,3,HOP,85
29,90,3,HOP,85
29,95,3,HOP,87
29,100,3,HOP,88
29,5,4,HOP,17
29,10,4,HOP,24
29,15,4,HOP,29
29,20,4,HOP,30
29,25,4,HOP,37
29,30,4,HOP,49
29,35,4,HOP,51
29,40,4,HOP,61
29,45,4,HOP,61
29,50,4,HOP,62
29,55,4,HOP,69
29,60,4,HOP,69
29,65,4,HOP,74
29,70,4,HOP,76
29,75,4,HOP,79
29,80,4,HOP,80
29,85,4,HOP,81
29,90,4,HOP,83
29,95,4,HOP,84
29,100,4,HOP,84
29,5,5,HOP,12
29,10,5,HOP,21
29,15,5,HOP,27
29,20,5,HOP,32
29,25,5,HOP,39
29,30,5,HOP,42
29,35,5,HOP,46
29,40,5,HOP,55
29,45,5,HOP,58
29,50,5,HOP,60
29,55,5,HOP,68
29,60,5,HOP,70
29,65,5,HOP,74
29,70,5,HOP,79
29,75,5,HOP,86
29,80,5,HOP,87
29,85,5,HOP,86
29,90,5,HOP,87
29,95,5,HOP,87
29,100,5,HOP,87
29,5,6,HOP,8
29,10,6,HOP,13
29,15,6,HOP,22
29,20,6,HOP,29
29,25,6,HOP,38
29,30,6,HOP,44
29,35,6,HOP,47
29,40,6,HOP,53
29,45,6,HOP,54
29,50,6,HOP,55
29,55,6,HOP,62
29,60,6,HOP,61
29,65,6,HOP,66
29,70,6,HOP,71
29,75,6,HOP,74
29,80,6,HOP,76
29,85,6,HOP,78
29,90,6,HOP,82
29,95,6,HOP,81
29,100,6,HOP,81
29,5,7,HOP,11
29,10,7,HOP,25
29,15,7,HOP,31
29,20,7,HOP,40
29,25,7,HOP,52
29,30,7,HOP,62
29,35,7,HOP,68
29,40,7,HOP,71
29,45,7,HOP,72
29,50,7,HOP,68
29,55,7,HOP,68
29,60,7,HOP,68
29,65,7,HOP,71
29,70,7,HOP,76
29,75,7,HOP,77
29,80,7,HOP,79
29,85,7,HOP,80
29,90,7,HOP,79
29,95,7,HOP,81
29,100,7,HOP,81
29,5,8,HOP,13
29,10,8,HOP,30
29,15,8,HOP,38
29,20,8,HOP,40
29,25,8,HOP,47
29,30,8,HOP,56
29,35,8,HOP,57
29,40,8,HOP,61
29,45,8,HOP,64
29,50,8,HOP,65
29,55,8,HOP,66
29,60,8,HOP,67
29,65,8,HOP,69
29,70,8,HOP,72
29,75,8,HOP,75
29,80,8,HOP,82
29,85,8,HOP,82
29,90,8,HOP,83
29,95,8,HOP,85
29,100,8,HOP,85
29,5,9,HOP,11
29,10,9,HOP,24
29,15,9,HOP,28
29,20,9,HOP,34
29,25,9,HOP,41
29,30,9,HOP,44
29,35,9,HOP,45
29,40,9,HOP,51
29,45,9,HOP,55
29,50,9,HOP,60
29,55,9,HOP,67
29,60,9,HOP,70
29,65,9,HOP,75
29,70,9,HOP,79
29,75,9,HOP,83
29,80,9,HOP,83
29,85,9,HOP,83
29,90,9,HOP,84
29,95,9,HOP,85
29,100,9,HOP,85
29,5,10,HOP,24
29,10,10,HOP,31
29,15,10,HOP,38
29,20,10,HOP,34
29,25,10,HOP,46
29,30,10,HOP,61
29,35,10,HOP,62
29,40,10,HOP,65
29,45,10,HOP,66
29,50,10,HOP,68
29,55,10,HOP,69
29,60,10,HOP,70
29,65,10,HOP,73
29,70,10,HOP,76
29,75,10,HOP,83
29,80,10,HOP,84
29,85,10,HOP,86
29,90,10,HOP,87
29,95,10,HOP,88
29,100,10,HOP,88
30,5,1,RF,62
30,10,1,RF,86
30,15,1,RF,104
30,20,1,RF,118
30,25,1,RF,130
30,30,1,RF,152
30,35,1,RF,154
30,40,1,RF,162
30,45,1,RF,168
30,50,1,RF,174
30,55,1,RF,178
30,60,1,RF,180
30,65,1,RF,182
30,70,1,RF,182
30,75,1,RF,182
30,80,1,RF,182
30,85,1,RF,186
30,90,1,RF,186
30,95,1,RF,186
30,100,1,RF,188
30,5,1,HOP,21
30,10,1,HOP,30
30,15,1,HOP,42
30,20,1,HOP,45
30,25,1,HOP,50
30,30,1,HOP,57
30,35,1,HOP,58
30,40,1,HOP,66
30,45,1,HOP,68
30,50,1,HOP,72
30,55,1,HOP,75
30,60,1,HOP,77
30,65,1,HOP,80
30,70,1,HOP,85
30,75,1,HOP,85
30,80,1,HOP,84
30,85,1,HOP,87
30,90,1,HOP,87
30,95,1,HOP,87
30,100,1,HOP,90
30,5,2,HOP,14
30,10,2,HOP,20
30,15,2,HOP,28
30,20,2,HOP,36
30,25,2,HOP,45
30,30,2,HOP,56
30,35,2,HOP,63
30,40,2,HOP,69
30,45,2,HOP,69
30,50,2,HOP,73
30,55,2,HOP,76
30,60,2,HOP,79
30,65,2,HOP,79
30,70,2,HOP,78
30,75,2,HOP,79
30,80,2,HOP,79
30,85,2,HOP,81
30,90,2,HOP,82
30,95,2,HOP,83
30,100,2,HOP,85
30,5,3,HOP,22
30,10,3,HOP,33
30,15,3,HOP,38
30,20,3,HOP,39
30,25,3,HOP,51
30,30,3,HOP,64
30,35,3,HOP,64
30,40,3,HOP,73
30,45,3,HOP,74
30,50,3,HOP,77
30,55,3,HOP,79
30,60,3,HOP,82
30,65,3,HOP,87
30,70,3,HOP,86
30,75,3,HOP,86
30,80,3,HOP,87
30,85,3,HOP,88
30,90,3,HOP,87
30,95,3,HOP,87
30,100,3,HOP,85
30,5,4,HOP,21
30,10,4,HOP,31
30,15,4,HOP,40
30,20,4,HOP,44
30,25,4,HOP,50
30,30,4,HOP,62
30,35,4,HOP,66
30,40,4,HOP,71
30,45,4,HOP,75
30,50,4,HOP,80
30,55,4,HOP,83
30,60,4,HOP,85
30,65,4,HOP,86
30,70,4,HOP,89
30,75,4,HOP,89
30,80,4,HOP,87
30,85,4,HOP,89
30,90,4,HOP,89
30,95,4,HOP,90
30,100,4,HOP,90
30,5,5,HOP,16
30,10,5,HOP,33
30,15,5,HOP,42
30,20,5,HOP,43
30,25,5,HOP,48
30,30,5,HOP,60
30,35,5,HOP,63
30,40,5,HOP,69
30,45,5,HOP,72
30,50,5,HOP,75
30,55,5,HOP,75
30,60,5,HOP,78
30,65,5,HOP,84
30,70,5,HOP,86
30,75,5,HOP,85
30,80,5,HOP,87
30,85,5,HOP,88
30,90,5,HOP,88
30,95,5,HOP,87
30,100,5,HOP,88
30,5,6,HOP,26
30,10,6,HOP,37
30,15,6,HOP,45
30,20,6,HOP,46
30,25,6,HOP,56
30,30,6,HOP,63
30,35,6,HOP,63
30,40,6,HOP,66
30,45,6,HOP,71
30,50,6,HOP,75
30,55,6,HOP,78
30,60,6,HOP,80
30,65,6,HOP,82
30,70,6,HOP,81
30,75,6,HOP,81
30,80,6,HOP,83
30,85,6,HOP,87
30,90,6,HOP,86
30,95,6,HOP,87
30,100,6,HOP,87
30,5,7,HOP,20
30,10,7,HOP,30
30,15,7,HOP,35
30,20,7,HOP,43
30,25,7,HOP,50
30,30,7,HOP,55
30,35,7,HOP,63
30,40,7,HOP,70
30,45,7,HOP,74
30,50,7,HOP,77
30,55,7,HOP,80
30,60,7,HOP,81
30,65,7,HOP,81
30,70,7,HOP,81
30,75,7,HOP,81
30,80,7,HOP,84
30,85,7,HOP,87
30,90,7,HOP,85
30,95,7,HOP,85
30,100,7,HOP,84
30,5,8,HOP,22
30,10,8,HOP,28
30,15,8,HOP,39
30,20,8,HOP,45
30,25,8,HOP,53
30,30,8,HOP,60
30,35,8,HOP,59
30,40,8,HOP,64
30,45,8,HOP,66
30,50,8,HOP,71
30,55,8,HOP,74
30,60,8,HOP,79
30,65,8,HOP,81
30,70,8,HOP,78
30,75,8,HOP,78
30,80,8,HOP,81
30,85,8,HOP,82
30,90,8,HOP,78
30,95,8,HOP,78
30,100,8,HOP,81
30,5,9,HOP,19
30,10,9,HOP,30
30,15,9,HOP,34
30,20,9,HOP,44
30,25,9,HOP,54
30,30,9,HOP,62
30,35,9,HOP,62
30,40,9,HOP,70
30,45,9,HOP,73
30,50,9,HOP,75
30,55,9,HOP,79
30,60,9,HOP,81
30,65,9,HOP,82
30,70,9,HOP,81
30,75,9,HOP,80
30,80,9,HOP,81
30,85,9,HOP,84
30,90,9,HOP,84
30,95,9,HOP,84
30,100,9,HOP,86
30,5,10,HOP,27
30,10,10,HOP,37
30,15,10,HOP,43
30,20,10,HOP,44
30,25,10,HOP,53
30,30,10,HOP,63
30,35,10,HOP,67
30,40,10,HOP,70
30,45,10,HOP,73
30,50,10,HOP,74
30,55,10,HOP,77
30,60,10,HOP,77
30,65,10,HOP,79
30,70,10,HOP,81
30,75,10,HOP,83
30,80,10,HOP,82
30,85,10,HOP,83
30,90,10,HOP,84
30,95,10,HOP,84
30,100,10,HOP,86
31,5,1,RF,60
31,10,1,RF,86
31,15,1,RF,104
31,20,1,RF,108
31,25,1,RF,114
31,30,1,RF,122
31,35,1,RF,128
31,40,1,RF,134
31,45,1,RF,138
31,50,1,RF,146
31,55,1,RF,158
31,60,1,RF,162
31,65,1,RF,166
31,70,1,RF,174
31,75,1,RF,174
31,80,1,RF,174
31,85,1,RF,176
31,90,1,RF,176
31,95,1,RF,176
31,100,1,RF,174
31,5,1,HOP,16
31,10,1,HOP,32
31,15,1,HOP,39
31,20,1,HOP,42
31,25,1,HOP,48
31,30,1,HOP,51
31,35,1,HOP,57
31,40,1,HOP,59
31,45,1,HOP,61
31,50,1,HOP,65
31,55,1,HOP,65
31,60,1,HOP,67
31,65,1,HOP,70
31,70,1,HOP,73
31,75,1,HOP,73
31,80,1,HOP,75
31,85,1,HOP,79
31,90,1,HOP,80
31,95,1,HOP,80
31,100,1,HOP,80
31,5,2,HOP,13
31,10,2,HOP,26
31,15,2,HOP,34
31,20,2,HOP,36
31,25,2,HOP,43
31,30,2,HOP,47
31,35,2,HOP,51
31,40,2,HOP,55
31,45,2,HOP,57
31,50,2,HOP,61
31,55,2,HOP,68
31,60,2,HOP,74
31,65,2,HOP,76
31,70,2,HOP,78
31,75,2,HOP,79
31,80,2,HOP,79
31,85,2,HOP,79
31,90,2,HOP,77
31,95,2,HOP,79
31,100,2,HOP,80
31,5,3,HOP,21
31,10,3,HOP,31
31,15,3,HOP,46
31,20,3,HOP,48
31,25,3,HOP,50
31,30,3,HOP,55
31,35,3,HOP,58
31,40,3,HOP,62
31,45,3,HOP,62
31,50,3,HOP,65
31,55,3,HOP,66
31,60,3,HOP,70
31,65,3,HOP,73
31,70,3,HOP,74
31,75,3,HOP,75
31,80,3,HOP,77
31,85,3,HOP,80
31,90,3,HOP,79
31,95,3,HOP,79
31,100,3,HOP,78
31,5,4,HOP,28
31,10,4,HOP,33
31,15,4,HOP,38
31,20,4,HOP,46
31,25,4,HOP,49
31,30,4,HOP,51
31,35,4,HOP,56
31,40,4,HOP,59
31,45,4,HOP,61
31,50,4,HOP,64
31,55,4,HOP,66
31,60,4,HOP,71
31,65,4,HOP,73
31,70,4,HOP,73
31,75,4,HOP,74
31,80,4,HOP,76
31,85,4,HOP,80
31,90,4,HOP,80
31,95,4,HOP,80
31,100,4,HOP,81
31,5,5,HOP,14
31,10,5,HOP,25
31,15,5,HOP,40
31,20,5,HOP,44
31,25,5,HOP,47
31,30,5,HOP,50
31,35,5,HOP,54
31,40,5,HOP,57
31,45,5,HOP,59
31,50,5,HOP,66
31,55,5,HOP,66
31,60,5,HOP,66
31,65,5,HOP,67
31,70,5,HOP,74
31,75,5,HOP,75
31,80,5,HOP,71
31,85,5,HOP,75
31,90,5,HOP,73
31,95,5,HOP,75
31,100,5,HOP,76
31,5,6,HOP,24
31,10,6,HOP,37
31,15,6,HOP,43
31,20,6,HOP,44
31,25,6,HOP,48
31,30,6,HOP,53
31,35,6,HOP,57
31,40,6,HOP,57
31,45,6,HOP,60
31,50,6,HOP,62
31,55,6,HOP,64
31,60,6,HOP,67
31,65,6,HOP,72
31,70,6,HOP,78
31,75,6,HOP,79
31,80,6,HOP,78
31,85,6,HOP,80
31,90,6,HOP,83
31,95,6,HOP,82
31,100,6,HOP,80
31,5,7,HOP,18
31,10,7,HOP,23
31,15,7,HOP,32
31,20,7,HOP,38
31,25,7,HOP,45
31,30,7,HOP,49
31,35,7,HOP,53
31,40,7,HOP,54
31,45,7,HOP,56
31,50,7,HOP,60
31,55,7,HOP,67
31,60,7,HOP,69
31,65,7,HOP,75
31,70,7,HOP,80
31,75,7,HOP,78
31,80,7,HOP,80
31,85,7,HOP,80
31,90,7,HOP,80
31,95,7,HOP,79
31,100,7,HOP,80
31,5,8,HOP,17
31,10,8,HOP,28
31,15,8,HOP,34
31,20,8,HOP,39
31,25,8,HOP,46
31,30,8,HOP,49
31,35,8,HOP,55
31,40,8,HOP,56
31,45,8,HOP,58
31,50,8,HOP,61
31,55,8,HOP,64
31,60,8,HOP,67
31,65,8,HOP,72
31,70,8,HOP,75
31,75,8,HOP,76
31,80,8,HOP,77
31,85,8,HOP,78
31,90,8,HOP,77
31,95,8,HOP,77
31,100,8,HOP,78
31,5,9,HOP,19
31,10,9,HOP,32
31,15,9,HOP,45
31,20,9,HOP,46
31,25,9,HOP,47
31,30,9,HOP,50
31,35,9,HOP,53
31,40,9,HOP,56
31,45,9,HOP,58
31,50,9,HOP,60
31,55,9,HOP,66
31,60,9,HOP,72
31,65,9,HOP,75
31,70,9,HOP,77
31,75,9,HOP,79
31,80,9,HOP,81
31,85,9,HOP,82
31,90,9,HOP,82
31,95,9,HOP,82
31,100,9,HOP,82
31,5,10,HOP,22
31,10,10,HOP,27
31,15,10,HOP,41
31,20,10,HOP,42
31,25,10,HOP,45
31,30,10,HOP,47
31,35,10,HOP,53
31,40,10,HOP,56
31,45,10,HOP,59
31,50,10,HOP,64
31,55,10,HOP,68
31,60,10,HOP,71
31,65,10,HOP,74
31,70,10,HOP,75
31,75,10,HOP,76
31,80,10,HOP,75
31,85,10,HOP,78
31,90,10,HOP,76
31,95,10,HOP,78
31,100,10,HOP,79
32,5,1,RF,66
32,10,1,RF,98
32,15,1,RF,124
32,20,1,RF,140
32,25,1,RF,146
32,30,1,RF,152
32,35,1,RF,152
32,40,1,RF,164
32,45,1,RF,164
32,50,1,RF,174
32,55,1,RF,174
32,60,1,RF,176
32,65,1,RF,180
32,70,1,RF,184
32,75,1,RF,190
32,80,1,RF,190
32,85,1,RF,190
32,90,1,RF,192
32,95,1,RF,194
32,100,1,RF,194
32,5,1,HOP,5
32,10,1,HOP,21
32,15,1,HOP,38
32,20,1,HOP,46
32,25,1,HOP,54
32,30,1,HOP,54
32,35,1,HOP,56
32,40,1,HOP,65
32,45,1,HOP,70
32,50,1,HOP,72
32,55,1,HOP,74
32,60,1,HOP,77
32,65,1,HOP,85
32,70,1,HOP,85
32,75,1,HOP,84
32,80,1,HOP,85
32,85,1,HOP,86
32,90,1,HOP,87
32,95,1,HOP,90
32,100,1,HOP,94
32,5,2,HOP,26
32,10,2,HOP,37
32,15,2,HOP,48
32,20,2,HOP,56
32,25,2,HOP,64
32,30,2,HOP,64
32,35,2,HOP,66
32,40,2,HOP,72
32,45,2,HOP,74
32,50,2,HOP,77
32,55,2,HOP,79
32,60,2,HOP,81
32,65,2,HOP,83
32,70,2,HOP,86
32,75,2,HOP,89
32,80,2,HOP,89
32,85,2,HOP,88
32,90,2,HOP,88
32,95,2,HOP,90
32,100,2,HOP,93
32,5,3,HOP,10
32,10,3,HOP,25
32,15,3,HOP,32
32,20,3,HOP,39
32,25,3,HOP,44
32,30,3,HOP,45
32,35,3,HOP,56
32,40,3,HOP,62
32,45,3,HOP,63
32,50,3,HOP,68
32,55,3,HOP,71
32,60,3,HOP,72
32,65,3,HOP,77
32,70,3,HOP,82
32,75,3,HOP,84
32,80,3,HOP,83
32,85,3,HOP,82
32,90,3,HOP,84
32,95,3,HOP,86
32,100,3,HOP,89
32,5,4,HOP,19
32,10,4,HOP,33
32,15,4,HOP,47
32,20,4,HOP,54
32,25,4,HOP,59
32,30,4,HOP,60
32,35,4,HOP,61
32,40,4,HOP,66
32,45,4,HOP,71
32,50,4,HOP,79
32,55,4,HOP,79
32,60,4,HOP,84
32,65,4,HOP,85
32,70,4,HOP,86
32,75,4,HOP,88
32,80,4,HOP,89
32,85,4,HOP,88
32,90,4,HOP,89
32,95,4,HOP,90
32,100,4,HOP,93
32,5,5,HOP,12
32,10,5,HOP,31
32,15,5,HOP,45
32,20,5,HOP,50
32,25,5,HOP,55
32,30,5,HOP,61
32,35,5,HOP,65
32,40,5,HOP,74
32,45,5,HOP,76
32,50,5,HOP,78
32,55,5,HOP,80
32,60,5,HOP,83
32,65,5,HOP,88
32,70,5,HOP,89
32,75,5,HOP,91
32,80,5,HOP,91
32,85,5,HOP,90
32,90,5,HOP,89
32,95,5,HOP,92
32,100,5,HOP,93
32,5,6,HOP,13
32,10,6,HOP,33
32,15,6,HOP,45
32,20,6,HOP,51
32,25,6,HOP,54
32,30,6,HOP,57
32,35,6,HOP,61
32,40,6,HOP,65
32,45,6,HOP,68
32,50,6,HOP,69
32,55,6,HOP,70
32,60,6,HOP,70
32,65,6,HOP,76
32,70,6,HOP,81
32,75,6,HOP,84
32,80,6,HOP,84
32,85,6,HOP,83
32,90,6,HOP,85
32,95,6,HOP,88
32,100,6,HOP,90
32,5,7,HOP,11
32,10,7,HOP,26
32,15,7,HOP,44
32,20,7,HOP,49
32,25,7,HOP,50
32,30,7,HOP,61
32,35,7,HOP,63
32,40,7,HOP,68
32,45,7,HOP,71
32,50,7,HOP,68
32,55,7,HOP,69
32,60,7,HOP,71
32,65,7,HOP,74
32,70,7,HOP,78
32,75,7,HOP,81
32,80,7,HOP,81
32,85,7,HOP,81
32,90,7,HOP,82
32,95,7,HOP,83
32,100,7,HOP,84
32,5,8,HOP,21
32,10,8,HOP,32
32,15,8,HOP,39
32,20,8,HOP,46
32,25,8,HOP,49
32,30,8,HOP,54
32,35,8,HOP,58
32,40,8,HOP,63
32,45,8,HOP,63
32,50,8,HOP,69
32,55,8,HOP,72
32,60,8,HOP,76
32,65,8,HOP,80
32,70,8,HOP,82
32,75,8,HOP,84
32,80,8,HOP,83
32,85,8,HOP,83
32,90,8,HOP,84
32,95,8,HOP,85
32,100,8,HOP,87
32,5,9,HOP,8
32,10,9,HOP,32
32,15,9,HOP,40
32,20,9,HOP,50
32,25,9,HOP,49
32,30,9,HOP,61
32,35,9,HOP,64
32,40,9,HOP,68
32,45,9,HOP,70
32,50,9,HOP,72
32,55,9,HOP,74
32,60,9,HOP,75
32,65,9,HOP,80
32,70,9,HOP,86
32,75,9,HOP,87
32,80,9,HOP,86
32,85,9,HOP,85
32,90,9,HOP,87
32,95,9,HOP,88
32,100,9,HOP,85
32,5,10,HOP,11
32,10,10,HOP,24
32,15,10,HOP,31
32,20,10,HOP,40
32,25,10,HOP,44
32,30,10,HOP,61
32,35,10,HOP,66
32,40,10,HOP,73
32,45,10,HOP,72
32,50,10,HOP,69
32,55,10,HOP,74
32,60,10,HOP,76
32,65,10,HOP,82
32,70,10,HOP,84
32,75,10,HOP,86
32,80,10,HOP,87
32,85,10,HOP,86
32,90,10,HOP,86
32,95,10,HOP,87
